,title,money,area,experience,company_name,company_industry,company_stage,company_scale,company_contact,job_description,team_description,detail_url,company_url
0,Python,10-20K,北京 海淀区 上地,3-5年,傲盾软件,计算机软件,未融资,100-499人,尹女士HRM,Python/Golang/Linux C/中高级研发工程师薪水范围：10-20k岗位职责：1. 安全云平台研发。2. 互联网安全产品研发。3. 经过公司岗位培训后，能快速学习Python和Golang开发语言，与C语言配合开发云平台。4. 快速学习安全云计算业务内容，理解并掌握，以运用到实际业务模块开发中。5. 快速学习公司云平台开发框架，理解并熟练使用，以开发相关业务模块。6. 基于Openstack开发和部署相关分布式网络操作系统，云计算管理平台。注：根据任务分工，各自完成以上部分相关工作。职位要求：1. 应届计算机及通信专业专科以上学历。（实习生如果自学能力强也可放宽此条件。在社会又参加完C/C++、Python培训的亦可）2. 大学其间，基于C/C++、Python的算法及数据结构学的扎实，开发过较复杂的业务逻辑模块。如果有实力或毕业设计等作品，可以带作品面试。3. 在大学学习有其它文体特长，品学兼优者优先录用。4. 有成熟的毕业设计和实习作品，且真实为本人实操，深入理解和运用。且较符合当前岗位需要的经验、算法亦优先录用。5. 对云计算、互联网安全、容器即云、Openstack、底层通信协议、分式计计算有强烈的学习兴趣，愿意未来投入全部精力深入钻研。薪资待遇：月薪（8000-20000）+奖金+年涨薪+五险一金+长期激励（期权、傲币分红）+年休假联系方式：微信：*****   手机：*****邮箱：*****,股票期权移动互联网互联网金融扁平管理领导nice地铁周边公司氛围好,https://www.zhipin.com/job_detail/075a3e7e6dabc0ad1nd52tq5FlY~.html,https://www.zhipin.com/gongsi/38ac42a1bce530750XZ-2Nu5.html
1,Python,15-24K·14薪,北京 海淀区 苏州街,3-5年,好未来,互联网,已上市,10000人以上,徐女士招聘者,职位描述：1、负责服务器端的开发和维护工作；2、参与服务端系统代码的重构和性能优化；  任职要求：1.  全日制统招本科及以上学历  ，两年以上python服务端开发经验；2.  熟悉Python和常用的开源库，熟练使用Flask/Django等至少一种主流的web开发框架；3.  熟悉Mysql，mongoDB，  Redis等数据库的使用和优化；4.  对进程、线程、协程、异步、非阻塞有一定了解和使用；5.  有扎实的计算机基础，熟悉常用数据结构、算法、设计模式；6.  有实际的项目上线和运维经验，基本Linux服务器运维经验和git使用技能；7.  有较强的学习和沟通能力，以及团队合作精神  ； 加分项：1.  掌握C++，JAVA，go等其他一种或多种编程语言者优先；2.  有高并发开发经验者优先。,五险一金补充医疗保险定期体检全勤奖年终奖带薪年假餐补节日福利商业保险不定期培训购房福利,https://www.zhipin.com/job_detail/cad8212359c60f2603V729-4GVI~.html,https://www.zhipin.com/gongsi/efa878c051261c7433Z6.html
2,Python讲师,20-35K,北京 房山区 阎村,3-5年,北网,在线教育,未融资,500-999人,史女士人事,"1. 负责Python课程体系设计和完善；2. 负责Python课程、Linux应用、网络爬虫、数据分析、网站开发的讲授；3. 负责Python机器学习部分的研究工作；4. 负责机器学习的授课工作；5. 带领学员参加实训并指导学员完成实操项目；6. 根据学生及市场需要，高质量完成授课任务；7. 结合技术发展的发展变化，实时改进教学方法，完善教学体系；8. 完成课程辅导工作，解答学员课程疑问，保证学员的学习质量；9. 参与教学项目案例研发工作，配合完成相关的教学资料的研发工作；10. 根据学校教学发展方向对课程体系进行研讨；11. 团队安排的其它相关工作。职位要求：1. 大专或以上学历，计算机相关专业，扎实的计算机基本功及数学基础，品行端正，无不良嗜好，不抽烟饮酒；2. 熟练掌握Python语言，熟练使用第三方框架，不低于2年实际开发经验，独立完成过复杂的开发项目；3. 熟悉Linux开发环境；4. 熟练掌握WEB开发技术；5.  熟练掌握大数据相关算法与数据结构；6. 理解框架的设计思想及实现，具有良好的代码风格、接口设计与程序架构；7. 2年（含）以上对于Hadoop、Hive、Impala, Hbase、Spark、Sqoop有实际的编码能力和海量数据的自动化分析处理项目经验；8.  熟悉主流分布式处理框架，基于Hadoop的数据挖掘、大数据组件开发和封装；9.  熟练掌握Python编程语言与机器学习框架，熟悉常见机器学习算法(如逻辑回归、SVM、神经网络、决策树、贝叶斯等)；10. 熟悉至少一种深度学习训练工具(Caffe/Theano/Keras/ConvNet/TensorFlow/Torch等)；11. 有较强的责任心和工作热情，能够以学校为中心、以学生为重，有一定的抗压能力；12. 立志在教育培训行业体现自身能力和价值，勇于探索乐于奉献，具有较高的职业道德；13. 有一定教学经验及相关课程开发经验者优先。",领导好领导nice公司氛围好,https://www.zhipin.com/job_detail/f03a53e892f9b4f31nN_29-1GFY~.html,https://www.zhipin.com/gongsi/673b78969e3fbec30nd52NS9.html
3,Python,15-28K,北京 朝阳区 高碑店,1年以内,掌阅科技,互联网,已上市,500-999人,朱先生数据部总监,[算法工程师]工作职责1.负责推荐和搜索的算法研发工作岗位要求1.基本算法，扎实2.熟悉linux系统，熟悉awk、shell、python，熟悉hadoop3.熟悉常用机器学习算法者，优先,移动互联网免费零食公司氛围好年度旅游带薪年假扁平管理股票期权美女如云,https://www.zhipin.com/job_detail/9aa2f5d4a1f894b41nJ62tm_GVo~.html,https://www.zhipin.com/gongsi/0ed7168c0705429b1nZ-3g~~.html
4,Python,20-35K·13薪,北京 朝阳区 酒仙桥,3-5年,土豆雅思,培训机构,A轮,100-499人,王先生高级人力资源经理,"岗位职责：1.负责技术团队的搭建与管理,领导技术团队完成公司服务端、前端的开发工作，完成系统框架与核心代码的实现与日常维护；2.具备扎实的计算机基础知识，包括数据结构、常用算法、架构设计、系统分析、性能优化、系统安全及多系统开发等；3.管理整体核心技术,组织制定和实施重大技术决策和技术方案,把握技术路线及技术发展方向,制定技术发展规划；4.解决研发过程中的关键问题及技术难题；5.不断学习获取新技术知识点，提升整体技术团队专业能力。任职资格：1.统招一本(含)以上学历，计算机、软件工程等相关专业;2.三年以上互联网行业开发工作经验，1年以上技术团队管理经验,；3.熟练掌握数据结构及算法等基础知识；至少精通Java、PHP或者Golang， Python等语言其中一种；4.具有优秀的沟通能力和领导能力及较强的执行力；5、热爱编程，学习能力强，能及时关注和学习业界最新技术。",五险一金餐补交通补助住房补贴零食下午茶,https://www.zhipin.com/job_detail/c3bf4c3830669f251H1y39S5GFM~.html,https://www.zhipin.com/gongsi/6035bed64bcd68891nB62NW1GQ~~.html
5,Python,25-35K·15薪,北京 朝阳区 大望路,3-5年,多抓鱼,互联网,B轮,20-99人,吴先生招聘者,根据公司盈利情况，平均能有3个月(不含在15薪里，是另算的),五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游包吃零食下午茶,https://www.zhipin.com/job_detail/191c8cbe2b54156103R93t-5ElY~.html,https://www.zhipin.com/gongsi/f83d5cc75dacd29d1nF_3t69FQ~~.html
6,Python,8-10K,北京 西城区 德外大街,1年以内,乐博乐博机器人,培训机构,已上市,500-999人,佟先生西城区分公司经理,"岗位职责： 1，能够很好完成教学任务要求，为学生提供高质量的教学服务。                      2，能够帮助学生树立健康积极的学习心态和良好的生活习惯。任职要求： 1，教育背景：本科及本科以上学历。                                2，教师仪表仪容：符合教师仪容仪表，得体大方。                      3，专业技能：普通话标准，专业性扎实。                       4，工作经验：从事教学工作，有教学经验，计算机教学和学前教育教学者及会编程语言者优先。                     5，素质能力：有责任心，认真积极，热爱教育事业，能够激发学生的学习兴趣。                        6 ,会python 及语言编程者优先录用。",五险一金年终奖带薪年假员工旅游,https://www.zhipin.com/job_detail/16a56a145263195c1HZ53ty5Elo~.html,https://www.zhipin.com/gongsi/ccf86f6c1fbdc7f61nFy09i0GA~~.html
7,python编程老师,5-9K,北京 朝阳区 东大桥,经验不限,傲梦网络科技,在线教育,B轮,1000-9999人,黄女士招聘专员,【工作职责】：1. 根据学员情况，制定学员个性化教案；2. 按照公司要求，进行“在线1对1 ”授课；3. 定期汇报备课情况和教学进度，积极反馈学员上课情况。 【任职要求】：1. 全日制本科以上学历，计算机相关专业，能力优秀者可适当放宽，985、211院校、国外留学更佳；2. 熟练运用Python；至少熟悉Python一个应用分支（如web，游戏，爬虫，人工智能）的编程；熟悉pygame模块优先；熟悉HTML、JS、正则表达式、XPath等，有爬虫项目经验优先。3. 形象气质佳、普通话标准，有责任心，有亲和力，热爱教育事业、喜欢与小朋友沟通，有良好的沟通能力，较强的亲和力。,五险一金定期体检加班补助年终奖带薪年假员工旅游餐补节日福利零食下午茶十三薪,https://www.zhipin.com/job_detail/adc93035104257c91HZ62t-6F1c~.html,https://www.zhipin.com/gongsi/f4a6fe7c15e5a1db1XB709i5.html
8,python开发,7-12K,北京 朝阳区 酒仙桥,3-5年,绛门科技,计算机软件,已上市,500-999人,彭女士HR,语言：python/java，会一种或两种 ， 熟练使用 Linux熟悉常用的 Shell 命令​ 数据库：至少精通一种常用的关系型数据库精通postgresql优先熟练使用 Redis 等缓存系统;熟练使用消息队列系统，有elasitcsearch经验优先​,五险一金定期体检带薪年假节日福利,https://www.zhipin.com/job_detail/0facc8da4d2b97d503R60t26FFo~.html,https://www.zhipin.com/gongsi/3f9bb0b776e1b38c0Xx_39u9.html
9,Python,15-17K,北京 顺义区 后沙峪,3-5年,金泰亚盛,计算机软件,D轮及以上,100-499人,王女士招聘主管,"后台开发人员岗位要求： 1)计算机相关专业，精通Python，本科2年以上 2)有Python开发经验，熟悉Python和Django技术； 3)熟练使用一种关系型数据库，MySQL、PostgreSQL、SQLServer等; 4)熟悉Ansible的部署和使用,具有运维平台开发经验者优先; 5)编码风格严谨，自学能力强，能较快掌握新知识；能够独立分析问题并解决问题；具有较好的质量意识和文档编写能力； 6)工作态度认真踏实，责任心强，良好的团队沟通、协作精神。",五险一金带薪年假员工旅游餐补节日福利,https://www.zhipin.com/job_detail/b70418289c6ca85803Fy2NS6GVM~.html,https://www.zhipin.com/gongsi/c37eef78f4987bf11nR93d-6GA~~.html
