,title,money,area,experience,company_name,company_industry,company_stage,company_scale,company_contact,job_description,team_description,detail_url,company_url
65,Python 程序员,6-9K,上海 浦东新区 张江,1-3年,海势科技,计算机服务,未融资,20-99人,陈女士行政,"岗位要求：该职位面向人工智能方向，参与公司人工智能能力平台搭建，需要熟练掌握python基础，英语4级及以上。逻辑清晰、沟通能力优秀。以下为加分项:1, 熟悉TensorFlow、Torch等框架2, 熟悉一些基本算法3, 会使用Flask，Django等web框架",五险一金补充医疗保险定期体检加班补助年终奖带薪年假员工旅游餐补节日福利住房补贴零食下午茶,https://www.zhipin.com/job_detail/36709bfcd0db54af1HV-3966E1I~.html,https://www.zhipin.com/gongsi/95af92b0dc53befa1XF629i5GQ~~.html
66,python开发工程师,12-24K,上海 徐汇区 漕河泾,1-3年,天玑科技,数据服务,已上市,500-999人,张女士人事专员,"岗位职责：1、根据产品需求，按时完成指定模块的设计与开发； 2、负责所属模块技术文档的编写及维护； 3、根据解决方案进行指定模块研发，并对其进行优化及维护； 4、配合其他研发人员完成模块研发、调试、安全检测及上线。 5、负责云管理平台功能开发；负责对接分布式存储、数据库云、IAAS平台相关功能开发； 任职要求：1、精通Python服务端编程，精通网络编程；2、精通WEB和B/S架构服务的相关技术， 有RESTful API开发经验；3、精通Python框架和类库，如 Django、Flask、Tornado、Twisted、Gevent等中的至少一种。4、熟悉自动处理技术，比如Ansible, Saltstack，Docker等，有研究Ansible源码和使用过API开发者优先。5、熟悉 MySQL 及其性能优化，有ORM相关经验，比如SQLAlchemy6、熟悉open-falcon，zabbix等监控系统。7、有云计算管理平台开发经验，Libvirt、Openstack、Docker、Kubernetes优先",五险一金补充医疗保险定期体检带薪年假餐补通讯补贴交通补助,https://www.zhipin.com/job_detail/560360647df6c9f41nd_3dm_FFQ~.html,https://www.zhipin.com/gongsi/107b34adb47e615b1nJ72Ni1.html
67,Python后台开发,8-12K,上海 宝山区 庙行,1年以内,众标科技,数据服务,A轮,20-99人,沈女士HR经理,1. 参与公司服务器端和工具的设计和开发2. 优化服务器端设计，解决性能瓶颈职位要求： 1. 计算机相关专业本科及以上学历，1年左右工作经验，优秀应届生优先；2. 熟悉Python及基于Python的Web服务器端开发技术，熟悉至少一种主流Python Web框架，有Django项目经验者优先3. 熟悉网络协议和主流前后端通信规范，了解Linux环境开发管理4. 熟悉MySQL、PostgreSQL和主流NoSQL数据库 5. 具有较强的团队意识，高度的责任感，对工作积极严谨，勇于承担压力,五险一金年终奖股票期权带薪年假员工旅游餐补零食下午茶,https://www.zhipin.com/job_detail/2ae45c61087e9e841n150ty0FlI~.html,https://www.zhipin.com/gongsi/f08e660826cff3271XZ43967.html
68,Python工程师,12-24K,上海 闵行区 浦江,3-5年,上海特临,移动互联网,A轮,20-99人,聂先生CTO,"艺术品行业独角兽。为青年艺术家创造价值，构建青年艺术家影响力。响应国家号召，为文化服务，为全国艺术院校大学生服务。充满正能量的方向和平台，艺术品行业大数据，智能投顾，欢迎您加入！工作职责1. 爬虫系统开发和优化；2. 设计和开发网络数据爬取系统3. 能够通过分布式设计快速爬取全站数据，保证数据的完整性和准确性；4. 能够熟练应对防采集策略，实现规定时间完成有效和完整的数据挖掘和清洗过程；职位要求1. 熟悉web http网页请求（cookie，ua, token分析经验），2. 熟悉网页内容分析如XPath和正则表达式数据内容提取规则；3. 熟练掌握web页面及网页异步请求中数据内容分析过程；4. 通过webspider，如Scrapy框架抓取全站数据，熟悉迭代递归分页等爬取策略保证爬取数据的完整性；5. 精通Linux和Shell的使用，熟悉GIT6. 精通MySQL/Mongodb等开源SQL数据库的使用7. 2年以上Python编程经验，熟练掌握常见数据结构和算法8. 有网络爬虫开发经验，和防采策略应对，熟悉scrapy, requests，xpath, BeautifulSoup等数据爬取工具9. 用Django或者Flask框架开发过应用10.良好的编程习惯11. 强好奇心，善于自主学习和解决问题，对技术热忱12. 沟通能力强，善于团队协作。",股票期权不打卡美女如云扁平管理领导nice地铁周边移动互联网带薪年假,https://www.zhipin.com/job_detail/fa925394d3739b681XRy2tm0F1A~.html,https://www.zhipin.com/gongsi/2c104d87066860ab03x629m0.html
69,Python运维工程师,18-22K,上海 宝山区 高境,1-3年,桑田智能,O2O,A轮,20-99人,金女士HR,岗位职责：1、参与规划公司自动化运维平台；2、负责设计开发、优化和维护O2O互联网+物联网平台产品的运维平台；任职要求：1、3年以上自动化运维开发经验；2、熟悉Python、shell 等语言，能独立开发python应用程序；3、熟悉python数据分析库Pandas、Numpy优先；4、熟悉MySQL、SQL Server、MongoDB 、Redis数据库开发；5、熟悉web开发框架优先（Django、Flask）；6、熟悉HTTP，熟悉Nginx配置及调优；7、了解大流量、大并发Web系统的业务知识以及解决方案；8、具备良好的团队合作精神；9、做事认真努力，善于主动学习，有责任心；10、具有较好的逻辑思维能力，良好的沟通表达能力，积极主动。,五险一金加班补助带薪年假员工旅游节日福利,https://www.zhipin.com/job_detail/bda669b507d7c7411XN63tu9FFQ~.html,https://www.zhipin.com/gongsi/c0747b8c284ae0511XV83tS_.html
70,Python开发工程师,11-20K,上海 长宁区 北新泾,3-5年,北京纬创,计算机软件,不需要融资,1000-9999人,赵女士招聘leader,"岗位职责：  自动化虚拟网络功能管理工具开发任职资格：1-3年Python 开发经验，本科以上学历，计算机或通信相关专业，英语四级以上；具备虚拟化或云知识具备核心网节点和vEPC解决方案基础知识优先OpenStack 或 VMWare 知识或者实际上手经验Linux/UNIX 知识数通能力 (TCP/IP, switching/routing)英语能力",五险一金加班补助带薪年假员工旅游节日福利,https://www.zhipin.com/job_detail/ab245aefb2a0f2e51H153N-_FFc~.html,https://www.zhipin.com/gongsi/a3ff305faae8963a1XRy3tu6EA~~.html
71,python测试开发工程师,15-25K·14薪,上海 虹口区 临平路,1-3年,上海启日,数据服务,不需要融资,100-499人,周女士HRBP,岗位职责：1. 参与产品需求探讨和评审，根据项目测试需求编写测试计划、测试方案、测试用例、测试脚本；2. 按照测试计划完成产品测试，包括功能测试、性能测试、自动化测试等相关测试工作。并对产品问题进行跟踪分析和报告，推动测试中发现问题及时合理地解决；3. 提交高质量的测试报告，编写和维护操作手册，为业务部门提供相应技术支持。任职要求：1. 本科或以上学历，计算机相关专业，掌握软件工程基础知识，熟悉软件测试理论和方法；2. 熟练使用python，C++，Java，shell至少一种脚本/编程语言；3. 有互联网或软件系统测试工作经验者更佳；有主流CI测试框架（如Jenkins）的搭建实施或二次开发经验优先；4. 学习能力强，对工作严肃认真，有责任感；有较好的沟通技巧及团队合作精神。,五险一金定期体检年终奖带薪年假员工旅游餐补节日福利,https://www.zhipin.com/job_detail/2b6a1e6c29b6bd4003N72NW8Elo~.html,https://www.zhipin.com/gongsi/d716eaa682ebfee00HBz29W_.html
72,Python开发工程师,10-15K,上海 浦东新区 张江,3-5年,上海看看智能科技公司,互联网,A轮,100-499人,谢女士人事经理,大数据平台数据挖掘、图像分析等项目的软件研发； 为客户进行定制化功能研发； 任职要求： 至少精通一门开发语言：Python或者hadoop大数据或者C/C++，有3年以上的开发商业软件的经验； 熟悉Linux应用环境以及软件开发； 有hadoop等分布式系统开发经验者优先； 有图像识别背景者优先； 有数据挖掘背景优先。,五险一金带薪年假员工旅游零食下午茶办公环境好,https://www.zhipin.com/job_detail/b6fb5571a557b7ce03Rz2d--FVc~.html,https://www.zhipin.com/gongsi/daff750f2f87e8100Hd62Ny7.html
73,python后端开发,13-22K,上海 浦东新区 东明路,3-5年,上海久链,互联网,不需要融资,100-499人,余先生HR,"职责描述：1、负责公司量化交易系统、回测平台、数据平台的开发、优化与维护工作；2、负责配合量化交易策略及算法交易策略的开发、实现及优化；3、不断提高团队的代码质量和工作效率，营造技术氛围；4、领导交代的其他任务；任职要求：1、3年以上Python经验，熟悉Django, Tornado, Flask框架中的至少一种，熟悉Web后端架构，重点本科或以上学历；2、熟悉Linux平台环境的开发，掌握Linux常用命令；3、熟悉python网络编程，能够设计和维护基于TCP/IP协议的高性能事件驱动框架程序；4、熟悉mysql、mongodb、redis等数据库使用.",五险一金年终奖带薪年假餐补节日福利,https://www.zhipin.com/job_detail/1a20b2ae13de396003J929y5ElY~.html,https://www.zhipin.com/gongsi/b88b459de7f3451e1nxy39m4GQ~~.html
74,Python开发工程师,15-18K,上海 浦东新区 世纪公园,经验不限,炫踪,游戏,已上市,500-999人,吴先生HRBP,"岗位职责：1、主要负责公司内运营系统的开发, 包括线上系统和线下系统；2、参与项目的架构编码, 明确负责开发部分的设计需求；3、按照设计要求和源代码编写规范以及框架设计规范进行编码, 对其质量、性能负责；4、编写相关技术文档, 负责进行开发阶段的软件测试, 包括: 单元测试、 集成测试；5、产品上线后, 配合运维、测试团队保障运营平台的稳定, 并解决相关技术/性能问题。任职要求：1、熟悉Linux系统操作,熟悉Python语言开发,了解常用的Python开发框架,例如:twisted,tornado,gevent等；2、熟悉业务后台系统开发,了解后台系统的架构和开发规范、标准优先考虑；3、了解Web前端开发相关技术,包括HTML,Javascript,CSS,有过相关前端开发框架使用经验者优先考虑；4、熟悉MySQL数据库,了解NoSQL的优先考虑；5、熟悉常用的数据结构和算法,熟悉软件开发流程,具备独立开发调试、测试和部署能力；6、具有良好的沟通能力、团队合作能力和创新精神，具备较好的文档创作能力；7、能承受一定的工作压力。8、愿意往大数据方向发展",带薪年假年度旅游年终分红免费零食地铁周边领导nice移动互联网公司氛围好,https://www.zhipin.com/job_detail/5123e3657eac5ab11nRz09y9GVE~.html,https://www.zhipin.com/gongsi/f311340acb0d85ec1X1409W-.html
