,title,money,area,experience,company_name,company_industry,company_stage,company_scale,company_contact,job_description,team_description,detail_url,company_url
85,Python开发工程师,2-4K,西安,1年以内,绿盟科技,信息安全,已上市,1000-9999人,刘先生创新中心总监,主要工作为安全自动化响应系统开发要求：熟悉python编程了解设计模式,五险一金补充医疗保险定期体检加班补助年终奖股票期权带薪年假员工旅游餐补通讯补贴节日福利年假递增,https://www.zhipin.com/job_detail/f3e69a65a75d932e03d42dq_EVY~.html,https://www.zhipin.com/gongsi/56fcc3e5c3f3939d1Xd929q4.html
86,Python,6-11K,西安,3-5年,微感,互联网,不需要融资,20-99人,吴女士行政,"、使用Python进行相关的开发工作，配合项目按质按量完成相应的开发任务　　　2、熟悉html/css 以及 JavaScript　　　3、逻辑思维清晰，能独立完成开发任务并解决遇到的技术问题　　　4、具有较强的性能优化意识，并发挥积极作用任职要求：　　1、本科及以上学历， 计算机相关专业优先；　　2、2年及以上相关工作经验；　　3、了解Python、Java开发语言；　　4、有较好的沟通能力与团队协作精神,服从工作安排,遇到问题积极主动沟通；　　5、综合素质较高,具有较强的逻辑思维能力和良好学习能力；",unknown,https://www.zhipin.com/job_detail/49197baeca537f9d1XN92t25FFc~.html,https://www.zhipin.com/gongsi/baf7a9c9cb9c43fc33F70ti9.html
87,Python,19-25K,西安,3-5年,西安好点科技公司,计算机软件,20-99人,unknown,刘女士行政人事,"岗位职责： 1、负责用户体系程序设计、开发  2、根据产品需求制定技术方案，项目计划 3、负责分析业务领域比较复杂的问题，提出解决方案 4、负责对研发项目制定单元测试、压力测试方案并执行。  任职要求： 1、4年以上相关工作经验，使用Python开发过大型系统经验者优先； 2、精通Python语言，熟悉Python多进程应用开发，熟悉tornado、django、web.py等网络开发框架，对数据爬虫就深入理解； 3、熟练使用mysql，熟悉mysql的各种存储引擎，熟悉索引工作原理，熟悉php、java开发经验加分；4、拥有良好的代码习惯，结构清晰，命名规范，逻辑性强； 5、有丰富的面向对象设计及编程能力，熟悉OOP开发模式； 6、熟悉TCP/IP网络协议,熟悉Linux操作系统; 7、对新技术有强烈的探索欲望，责任心强，善于团队合作与管理，能够承受工作压力，有强烈的责任心；",免费零食年终分红公司氛围好弹性上班时间管理人性化社保周末双休提供小区公寓,https://www.zhipin.com/job_detail/aa48d3c431b200ca1H192tu0E1Y~.html,https://www.zhipin.com/gongsi/fcc92e3cafbefd4a1Hx70tW1Fw~~.html
88,Python,24-36K,西安,3-5年,华为,计算机软件,不需要融资,10000人以上,晏女士人事,1  具备3年级以上项目开发经验。2  熟练掌握Java、python等主流开发语言的一种,五险一金定期体检加班补助年终奖带薪年假通讯补贴交通补助节日福利,https://www.zhipin.com/job_detail/8c02bbebc94865b01XZ63d-5GVM~.html,https://www.zhipin.com/gongsi/02cd05cce753437e33V50w~~.html
89,python开发工程师,8-13K,西安,3-5年,景行锐创,计算机软件,不需要融资,20-99人,任先生研发二部,"岗位职责：1. 负责软件产品的核心功能模块的开发；2. 根据产品需求和用例研究并提出技术方案；3. 为产品功能编写产品开发设计文档并提交审查；4. 按时按质输出成果，定期主动向负责人反馈工作进度；职位要求：1.计算机相关专业, 统招大学本科及以上；2.至少3年以上Linux或Windows系统底层开发经验；3. 擅长Python开发，拥有多进程，多线程，tcp/udp/http开发经验，拥有良好的代码规范；4. 较强的学习能力和自我驱动能力，以及良好的沟通表达能力和团队协作能力；5. 有很强的英语文档阅读能力和中文文档的编写能力;",五险一金股票期权带薪年假节日福利,https://www.zhipin.com/job_detail/bcae8cc783f0e37b1HNy2tm1E1A~.html,https://www.zhipin.com/gongsi/60e61a0bf56d28391nNz29W9.html
90,Python开发工程师,9-18K,西安,3-5年,WisdomGarden,计算机软件,A轮,100-499人,党女士hr,"职位描述：开发和维护公司的教育软件产品，主要基于B/S架构。我们希望你：有扎实的编程功底，热爱编程有python相关技术栈开发经验，虽然在这里你将绝不会只用一种语言和技术编程热爱且善于学习和钻研各种新技术、新语言英语水平能够支撑自己及时获取和交流最新的技术信息有良好的团队合作精神,有责任感,有较好的沟通能力我们可以提供给你的是：与国内最有经验的敏捷软件开发团队一起工作的机会，你将有机会采用最先进的技术，实践最极限的敏捷软件开发结合领先的教育理念和技术，为改善教育行业做贡献",10天↑年假技术氛围好工作氛围好大牛带你飞扁平管理弹性工作敏捷开发,https://www.zhipin.com/job_detail/ca9c1e56544e74b61XR50t26Elc~.html,https://www.zhipin.com/gongsi/ba2a87dc7e8a5bf61XFz2N67.html
91,python工程师,6-12K,西安 雁塔区 郭杜,5-10年,君舟网络,互联网,0-20人,unknown,叶先生招聘者,1、 参与公司安全运营平台开发工作；2、 实现代码需要能够在大数据量、高并发的场景下有优异的性能和稳定性表现；3、 能快速满足业务需求、应对大数据所带来的技术挑战；4、 参与自动化测试脚本开发，系统监控、业务分析功能开发。,unknown,https://www.zhipin.com/job_detail/f837731c2c33104d1Xd83t25FFo~.html,https://www.zhipin.com/gongsi/ee796865ec44db211Xdz2N68EQ~~.html
92,Python,10-20K,西安,1年以内,华为技术有限公司,计算机软件,不需要融资,10000人以上,贺先生项目经理,容器应用开发工程师  1、参与Docker、Kubernetes/Swarm/Mesos等容器相关领域的开源开发工作2、 参与ICT场景下容器的需求分析、关键特性开发和交付工作3、探索容器领域的前沿技术岗位要求：1、 拥有完整的大中型项目开发经历，3年以上开发经验；2、 熟悉Docker相关开源技术，有Docker开发经验；3、 熟悉Kubernetes/Swarm/Mesos等容器编排方案，对底层原理有一定了解；4、 对虚拟化技术，尤其是网络层面有深入理解，参与过大规模环境部署或优化；5、 熟悉云计算技术中常见的监控、存储和日志收集等方案。,五险一金补充医疗保险定期体检年终奖带薪年假节日福利,https://www.zhipin.com/job_detail/400e4de5c677a7161XR-39S8FVM~.html,https://www.zhipin.com/gongsi/21124e51a5ea83a80nR80ti8.html
93,Python,15-30K,西安,1-3年,深圳华为,通信/网络设备,不需要融资,10000人以上,高先生硬件开发,华为IT产品线研发岗位火热招聘中，工作地点西安，欢迎投递简历咨询软件开发/测试岗位要求：1）全日制大学本科及以上学历，本3硕2。2）熟悉C/C++/ java/python任一种语言，熟悉Linux/Unix或vxWorks操作系统。3）具备独立的软件模块设计、开发、测试能力。联系方式：电话：*****邮箱：*****,五险一金定期体检年终奖通讯补贴节日福利零食下午茶,https://www.zhipin.com/job_detail/5fb8b1b2248b339b1XB90t-9EVc~.html,https://www.zhipin.com/gongsi/f9853f80140028aa1ndy3d24.html
94,Python讲师,15-20K,西安,3-5年,迅猛龙,培训机构,未融资,0-20人,李先生教学总监,1.讲述Python＋机器学习课程,unknown,https://www.zhipin.com/job_detail/fd79683088cb20751HV62d2-GFM~.html,https://www.zhipin.com/gongsi/75ededc0afb49c3f1HV42N65Fw~~.html
