,title,money,area,experience,company_name,company_industry,company_stage,company_scale,company_contact,job_description,team_description,detail_url,company_url
163,Java,13-18K,上海 徐汇区 龙华,3-5年,金证,计算机软件,已上市,1000-9999人,高先生HR,1、3年以上软件开发工作经验；2、能熟练使用Spring等MVC开发框架，必须要会springboot，熟悉分布式系统的设计和应用，熟悉分布式、缓存、消息等机制；能对分布式常用技术进行合理应用，解决问题。3、熟练掌握Oracle数据库开发技能4、使用JavaScript进行前端开发，使用过Angular.JS、Vue.JS者优先。5、熟悉软件开发和测试流程；6、具有良好学习能力、分析能力和解决问题的能力；7、能接受加班，主动性强愿意自学提高自身技术水平。,unknown,https://www.zhipin.com/job_detail/e192325e8aacba2d03d-2965ElM~.html,https://www.zhipin.com/gongsi/4fd1ffa82fae10361HZ50t8~.html
164,Java,10-15K,上海 徐汇区 漕河泾,3-5年,大连中盛合,计算机软件,20-99人,unknown,梁女士HR,Java开发JD工作职责：1.参与产品开发和设计，并编写设计及开发相关过程文档；2.负责产品单元测试设计、编辑，并协助测试人员完成集成测试等其他测试并编写测试相关过程文档;3. 根据需要对产品开发过程中的常用技术或新技术进行研究和总结，并遵循公司知识共享规范；4.负责协助公司产品运维部门对产品实施、维护、升级提供技术支持；技能要求：1.计算机或通讯的相关专业本科及以上学历（优秀者可放宽学历限制）；2.有3年以上Java开发工作经验3.精通主流框架 spring springMVC hibernate mybatis等主流框架4.熟悉 MySQL Oracle mongodb 等数据库5.了解spring缓存机制 熟悉redis6.熟悉springboot springcloud7.有微服务，分布式系统开发经验优先8.熟悉tomcat Nginx优先9.熟悉restful webservice soa http等协议优先10.有互联网行业经验优先11.有linux系统下开发或者熟悉linux系统优先12.可以独立完成工作 善于思考 喜欢钻研技术 能够独立解决工作中遇到的困难和问题,公司氛围好美女如云领导nice年度旅游互联网金融地铁周边,https://www.zhipin.com/job_detail/b21d43ab5c2d7f581HZ52dm7ElQ~.html,https://www.zhipin.com/gongsi/d3e081b8097cbf091HZ_2NW7FA~~.html
165,Java开发工程师,10-16K,上海 徐汇区 龙华,1-3年,金证股份,计算机软件,已上市,1000-9999人,朱女士招聘专员,两年以上Java开发经验计算机相关专业优先熟悉spring.   springboot等开发框架熟悉oracle或者mysql数据库，有mybatis开发经验熟悉http. JavaScript前端开发经验地点崂山路316号或者徐汇区斜土路街道保利时光里宛平南路或锦绣东路华弘创业园重点要求:  本科毕业时间至少要三年，工作经历可适当放宽,五险一金年终奖股票期权带薪年假员工旅游通讯补贴,https://www.zhipin.com/job_detail/ada95afd85230e361Xx-2d-5FVQ~.html,https://www.zhipin.com/gongsi/7a8e6103523c2ee41XV73dy4.html
166,Java软件工程师,20-40K·13薪,上海 宝山区 淞南,5-10年,微盟,移动互联网,已上市,1000-9999人,施女士HRBP,"岗位职责：1、 微信开发相关的基础服务和基础组件开发2、 用户服务、商户服务、活动服务、商品服务、订单服务等相关业务功能开发3、 业务需求系统分析，提出技术研究及可行性报告4、 结合需求设计高扩展性、高性能、安全、稳定、可靠的技术系统5、 可以通过配置实现业务需求的变化，跟踪并研究并应用于产品   6、指导研发工程师的产品开发和技术研究工作，解决各类技术疑难问题，形成良好的研发氛围，提升团队整体技术水平岗位要求：1. java基础扎实，有较好的学习能力，5年以上互联网相关工作经验。 2. 熟悉掌握Java基本库的使用，了解JDBC，多线程，通信相关知识及相关库。3. 熟悉常用Java EE开发相关技术，熟练使用Spring, Spring MVC，MyBatis/iBatis或其他开发框架,熟悉SOA并有较为丰富的使用经验。4. 至少熟练使用MySQL数据库，熟悉SQL优化方法。5. 熟悉Linux日常工作环境，熟练掌握常用命令和调优监控手段，有Linux自动化部署经验更加6. 对系统的可靠性设计和异常设计有较深了解，精通事务，异常系等逻辑模块的编码。7. 学习能力强，具备良好的问题分析和问题解决能力，对新技术有兴趣并愿意研究。 8. 沟通交流能力强，乐于分享，具备良好的团队合作精神。9、有架构设计经验的优先",带薪年假员工旅游节日福利,https://www.zhipin.com/job_detail/a6662a05fd69cad71nx_0ty8Fls~.html,https://www.zhipin.com/gongsi/2d3c9b42db2433ec0HR82g~~.html
167,Java,8-16K,上海,经验不限,中科软,计算机软件,已上市,10000人以上,宋先生项目经理,"1、本科及本科以上学历； 2、熟练使用JSP、Servlet、JavaBean进行web应用开发；3、熟练掌握Struts2、Hibernate、Spring等开源框架技术，熟悉spring，springMVC，并能够用MyBatis数据库管理,进行项目的开发；4、熟练使用sql语句和SQL性能优化，并使用过DB2、Oracle等数据库系统，DB2使用经验优先考虑；5、熟练应用Ajax,jQuery，EasyUi等技术, 熟练运用HTML+CSS+JavaScript；6、能够熟练运用Eclipse和MyEclipse等后台开发工具；熟悉开发工具git和项目构建工具Maven；7、熟练运用JUnit,Debug进行程序调试、log4j进行日志管理、SVN项目整合；8、掌握Tomcat服务器配置；🈶保险行业从业经验优先",五险一金补充医疗保险定期体检加班补助全勤奖年终奖带薪年假员工旅游餐补交通补助节日福利,https://www.zhipin.com/job_detail/3ba33c1c56a867a41nZ939m_EVQ~.html,https://www.zhipin.com/gongsi/e4b2c733e23c06761nZ53N0~.html
168,JAVA工程师,12-20K,上海 长宁区 中山公园,3-5年,天正,计算机软件,不需要融资,500-999人,阮女士招聘专员,"任职要求：1、本科及以上学历，计算机或其相关专业，2年java软件开发经验；2、熟悉基于Jquery/Struts/Hibernate/Spring/Mybatis等J2EE应用平台的架构；3、有一定的中间件的实际使用经历(WAS或Weblogic),熟悉DB2或者Oracle；4、热爱软件开发事业，有一定的抗压能力，能够出差；5、具有良好的学习、沟通能力和团队合作精神，思路清晰, 能独立分析思考, 对工作热情、认真、负责；6、 有银行金融业软件开发维护经验优先 。",五险一金定期体检加班补助全勤奖年终奖带薪年假员工旅游餐补节日福利零食下午茶,https://www.zhipin.com/job_detail/533f5afccb2f812f03Fz2dq5E1c~.html,https://www.zhipin.com/gongsi/12047f66f30ef7681XNz2ti7.html
169,Java,25-40K·15薪,上海 浦东新区 洋泾,5-10年,金服银行科技中心,互联网金融,已上市,10000人以上,余先生研发经理,"1.本科以上学历，五年以上Java开发经验。2.精通core java,熟悉JVM模型,jquery等js框架。 3.精通spring myibatis 等主流开源框架，并对内部机制有深刻了解。4.参与了解过大型互联网项目的技术架构设计者优先。5.对于高并发、性能调优、优化迭代等有实际经验者优先。6.熟悉Redis，kafka 等主流的缓存策略以及消息机制者优先。7.有一定技术管理经验的优先。8.有支付，清结算，营销活动等项目经验背景的优先。主要职责：负责信用卡商城具后端开发及设计，打造商城中台。包括1、负责公司创新项目的研发工作。2、负责架构设计，性能优化，并辅助其他模块进行技术实现。3、带领并指导其他工程师完成技术开发任务。",五险一金补充医疗保险定期体检年终奖带薪年假员工旅游餐补节日福利,https://www.zhipin.com/job_detail/8e2c153d2374050e1nBy29m9EVA~.html,https://www.zhipin.com/gongsi/2d8ed0a2e7e23a3d1nV72di9Eg~~.html
170,Java服务端主程,20-35K,上海,5-10年,边锋,游戏,不需要融资,1000-9999人,李女士招聘者,"职位描述：1.设计和开发网络游戏服务器端，包括服务器结构和逻辑，通信协议；2.游戏服务器端的结构设计，核心代码编写；3.跟客户端，策划和项目经理协调游戏的需求和技术；4.负责游戏服务器端各功能模块的设计及实施；5.主程要负责游戏开发进度和团队人员管理； 岗位要求：1.计算机或软件相关专业，本科以上学历，具备较强的团队协作精神；2.熟悉Java编程，基础扎实，精通主流游戏使用的框架，例如netty，spring,能熟练使用Linux者优先；3.熟练掌握 TCP/IP ，Socket和NIO编程、熟悉使用Mina或netty开源框架。4.精通Mysql，了解mysql主流存储引擎的原理，有调优经验者优先；5.熟悉Redis/Memcached等技术，至少需要精通其中一种；6.4年以上的Java服务器开发经验，有大型分布式项目经验和手机游戏服务器开发经验优先。",五险一金补充医疗保险定期体检年终奖带薪年假员工旅游餐补交通补助节日福利住房补贴零食下午茶,https://www.zhipin.com/job_detail/a4c70ebbc404066c03d-2NS5Elo~.html,https://www.zhipin.com/gongsi/74c98c7dc35c097203F42NQ~.html
171,Java,13-22K,上海 杨浦区 周家嘴路,3-5年,法本,计算机软件,已上市,1000-9999人,丁先生招聘主管,能力要求： （1）人靠谱，有责任心和团队协作精神 （2）技术全面，且对技术有热情； 对技术能力有中长期的规划 （3）有代码洁癖，有产品意识 技术要求： （1）Java基础扎实，精通多线程、并发、集合、网络、io等基础知识，熟悉JVM （2）熟悉MySQL，有数据库设计的经验，熟练使用Git （3）思维清晰，头脑灵活，能独立分析并解决复杂的线上问题 技术栈：Spring（Spring Cloud），MySQL，Mybatis，Redis，Kafka，Dubbo等 有后台或微服务软件 开发经验 加分项: 有BI后台开发经验,五险一金定期体检加班补助全勤奖年终奖带薪年假员工旅游节日福利零食下午茶企业文化,https://www.zhipin.com/job_detail/d406d05fab289f0b1HZy3tm9GFE~.html,https://www.zhipin.com/gongsi/95b4b47ef9141c671nd52ty_.html
172,JAVA技术经理,15-25K,上海 浦东新区 金桥,5-10年,平安租赁,互联网金融,不需要融资,1000-9999人,黄先生项目经理,"岗位职责：1、 设计与开发高可靠和高可用的基础组件。2、 抽象且合理设计各业务开发团队依赖的公共服务，开发实施后推广并协助各业务开发团队进行对接。3、 规范和推进公司后台技术架构建设，保持后台技术框架的稳定性和先进性。4、 技术上有一定的前瞻性，负责核心技术问题的攻关，解决项目开发过程中的技术难题。5、 支撑和帮助业务开发团队架构服务的实施，支持业务开发团队的中间件部署。6、 核心功能的架构与代码模板编写，开发与维护系统公用中间件，参与代码评审，指导和开发团队提高开发质量；岗位要求：1、全日制本科以上学历，计算机相关专业。2、7年以上后端开发经验，至少3年以上后台系统架构经验，熟悉面向对象分析方法，熟悉基于JEE(J2EE)的MVC设计模式，精通Java编程，熟悉JVM工作原理和机制；3、有丰富的高并发、高可用、高性能系统设计与实施经验。精通常用Java开源框架，如Spring Boot, Spring Cloud, Dubbo, MyBatis等。精通网络编程，熟悉HTTP，TCP/IP协议。3、熟悉ZooKeeper, MQ, Redis，HBase, Elasticsearch等常用中间件技术，有中间件开发经验者优先。4、熟悉主流关系数据库，熟悉Linux操作系统。有容器Docker/K8S相关经验者优先。5、熟练使用Eclipse、idea等开发工具，熟悉MAVEN、GIT代码管理；7、熟悉负载均衡,分布式缓存，大规模集群,故障处理,系统监控。8、良好的沟通能力、团队合作精神,优秀的学习能力、分析问题和解决问题的能力。",五险一金定期体检年终奖带薪年假员工旅游节日福利零食下午茶,https://www.zhipin.com/job_detail/519afa1b68f8dec403N-0tS4GFU~.html,https://www.zhipin.com/gongsi/6b780a741473be881nRz2NS8.html
